caseid,weight_full,mode,voted2012,regist2016,primary2016,intend.vote,ideology,pid_strength,born_again,fundamentalist,race,female,income,hannity,minutes60,cooper,matthews,press,conan,big.bang,modern.family,rush,NPR,voted2016,vote.choice2016,Dem.Pres.candFT,GOP.Pres.candFT,Lib.Pres.candFT,Green.Pres.candFT,Dem.House.candFT,GOP.House.candFT,Ind.House.candFT,Dem.Sen.candFT,GOP.Sen.candFT,Ind.Sen.candFT,Sr.SenFT,Jr.SenFT,Nonrun.SenFT,Dem.VP.candFT,GOP.VP.candFT,RobertsFT,PopeFT,Christian.FundFT,FemFT,LiberalsFT,Labor.UnionsFT,PoorFT,Big.BusinessFT,ConservativesFT,SCtFT,GaysFT,CongressFT,RichFT,MuslimsFT,ChristiansFT,JewsFT,Tea.PartyFT,PoliceFT,TransFT,ScientistsFT,BLMFT,tax.mill,vaccinces.in.school,vaccines,Govt.Reduce.Eq,Req.Equal,how.equal,Foreign.Im,immig.support,Free.Trade.Ag,marijuana,AsiansFT,HispanicsFT,BlacksFT,IllegalsFT,WhitesFT,location,educ,GOP,Dem,employed,cath_attend,prot_attend,jew_attend,cath_nonatt,prot_nonatt,jew_nonatt,Obama12,Romney12,yes.vote2016,Trump16,Clinton16
402517,0.5021,2,0,0,0,1,NA,7,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,0,100,NA,50,NA,88,NA,NA,NA,NA,50,NA,NA,NA,100,NA,100,53,0,31,87,85,52,100,19,50,0,85,0,100,54,89,50,32,85,0,0,-1,2,-1,1,1,NA,1,-1,1,85,85,64,0,88,TN,2,1,0,0,0,0,0,1,0,0,NA,NA,1,1,0
402521,0.9593,2,1,1,0,1,2,3,1,0,1,1,4,0,0,0,0,1,0,1,1,0,1,4,1,100,0,50,50,50,50,NA,NA,NA,NA,50,80,NA,80,0,50,100,40,100,80,75,70,40,30,70,80,0,40,70,90,80,20,60,80,80,60,1,1,1,0,1,1,NA,4,1,1,100,100,100,70,100,NJ,5,0,0,1,0,1,0,0,0,0,1,0,1,0,1
402522,1.3903,2,0,0,0,NA,NA,4,0,0,5,1,1,0,0,0,0,0,0,1,0,0,0,1,NA,75,0,51,48,55,50,NA,43,33,NA,NA,NA,37,62,39,42,78,86,87,88,84,86,84,99,87,79,86,70,NA,88,86,85,70,82,98,60,0,0,NA,0,0,NA,NA,3,0,0,79,86,74,72,53,GA,2,0,0,1,1,0,0,0,0,0,NA,NA,0,0,0
402525,0.7226,2,1,1,0,1,2,2,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,4,1,40,0,20,40,75,0,NA,80,10,NA,NA,NA,0,50,0,0,100,0,50,75,90,100,10,15,50,85,20,50,55,45,80,0,40,85,100,45,1,1,2,1,1,1,NA,4,-1,1,100,100,100,100,100,KS,3,0,1,1,0,1,0,0,0,0,1,0,1,0,1
402526,0.7397,2,1,1,1,1,2,1,0,0,6,0,5,0,0,1,1,1,0,0,0,0,0,4,1,100,0,15,15,85,NA,85,100,NA,60,NA,NA,100,30,30,85,100,40,85,100,85,85,15,0,85,100,0,50,70,85,85,0,40,85,100,100,1,1,1,1,1,1,1,3,0,1,85,70,100,40,70,CA,3,0,1,1,0,0,0,1,0,0,1,0,1,0,1
402529,1.6185,2,1,1,0,1,NA,2,0,0,1,1,4,0,1,0,0,0,1,1,1,0,0,4,1,100,0,50,70,70,70,NA,60,40,NA,NA,NA,50,80,60,70,100,15,85,70,70,70,40,60,70,85,30,50,85,70,70,60,70,85,85,70,1,1,2,0,1,1,-1,3,1,0,70,89,70,0,70,CO,2,0,1,1,0,0,0,1,0,0,1,0,1,0,1
402530,1.1599,2,1,1,0,1,5,6,0,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,15,71,NA,NA,NA,85,NA,NA,NA,NA,50,30,NA,NA,50,51,100,86,50,30,70,99,61,71,50,51,50,50,41,86,85,51,99,50,70,16,1,1,2,-1,1,3,1,4,0,1,51,50,50,50,50,MN,4,1,0,1,1,0,0,0,0,0,0,1,1,1,0
402531,0.8273,2,1,1,0,1,3,1,0,0,1,1,5,0,1,0,0,0,0,0,0,NA,NA,4,1,81,2,58,60,66,50,NA,NA,NA,NA,79,61,NA,49,1,50,80,50,70,100,30,83,36,50,60,98,52,50,50,51,99,50,85,85,70,50,1,0,NA,0,1,2,-1,2,0,0,52,50,50,50,50,MI,4,0,1,1,0,0,0,0,0,0,1,0,1,0,1
402538,0.8232,2,1,1,1,1,NA,1,1,0,2,1,2,0,1,0,0,0,0,0,0,NA,NA,4,1,100,0,0,60,85,50,NA,93,60,NA,NA,NA,85,88,15,50,85,83,92,79,70,100,70,79,70,79,85,70,92,100,90,40,70,70,85,100,1,1,1,1,1,1,NA,4,1,1,80,85,98,75,75,IL,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1
402539,0.478,2,1,1,0,1,4,4,0,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,NA,30,30,60,60,70,50,NA,85,50,NA,NA,NA,60,60,50,60,100,0,85,70,40,85,85,30,70,85,60,85,85,85,85,15,85,85,100,100,0,1,1,-1,1,1,NA,3,1,-1,70,30,70,50,70,NY,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0
402542,0.4548,2,1,1,0,1,2,1,1,0,1,1,3,0,0,0,0,0,0,1,0,NA,NA,4,1,81,0,17,NA,50,54,NA,NA,NA,NA,50,49,NA,84,5,NA,57,44,79,86,72,80,50,64,59,75,67,64,63,65,75,40,74,77,78,78,1,1,1,1,1,1,1,3,0,1,80,64,69,50,66,TN,5,0,1,1,0,1,0,0,0,0,1,0,1,0,1
402544,0.8927,2,1,1,1,1,2,1,0,0,1,1,4,0,1,1,0,1,0,1,0,0,0,4,1,85,15,45,46,85,30,NA,70,24,NA,NA,NA,60,85,31,50,100,85,85,85,85,85,60,65,66,100,46,85,100,85,99,55,70,85,85,85,1,1,2,1,1,1,1,3,1,0,92,92,92,70,92,IL,3,0,1,1,1,0,0,0,0,0,1,0,1,0,1
402547,0.8833,2,1,1,1,1,4,1,0,0,1,0,5,1,1,1,0,1,0,0,0,1,0,4,1,85,15,15,15,50,30,NA,85,15,NA,NA,NA,85,70,15,40,70,15,70,60,70,60,15,15,15,50,15,40,40,60,50,0,60,40,85,40,1,1,2,1,1,1,NA,4,1,1,85,70,70,40,70,OH,3,0,1,1,0,1,0,0,0,0,1,0,1,0,1
402549,0.8447,2,1,1,0,1,6,7,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,NA,8,45,50,50,50,50,NA,NA,NA,NA,50,60,NA,30,60,50,50,92,21,3,23,40,50,70,40,30,30,50,30,90,50,40,90,8,40,0,0,0,NA,-1,1,3,NA,1,1,-1,50,50,50,30,50,TN,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0
402550,0.6525,2,1,1,1,1,6,7,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,4,2,1,61,16,16,30,NA,NA,NA,NA,NA,2,1,NA,16,85,50,51,85,16,16,16,60,70,71,50,51,15,51,50,85,85,30,84,31,50,50,0,1,1,0,1,1,NA,3,1,-1,84,85,84,16,84,MA,5,1,0,1,0,1,0,0,0,0,0,1,1,1,0
402552,0,2,1,1,0,1,6,6,1,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0
402553,0.8833,2,1,1,1,1,2,3,0,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,4,48,2,46,49,57,50,NA,69,57,NA,NA,NA,53,50,22,60,77,31,50,76,63,51,51,51,80,51,51,50,55,86,60,16,51,50,84,55,1,1,1,1,1,1,-1,3,1,1,50,50,50,0,50,IL,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
402560,0.7211,2,1,1,1,1,7,7,0,0,1,1,2,1,0,0,0,0,1,1,1,0,0,4,2,0,100,50,30,50,70,NA,0,50,NA,NA,NA,15,0,85,60,70,84,4,17,2,50,59,76,40,0,33,61,28,95,79,85,99,0,60,0,-1,0,NA,-1,1,3,NA,1,-1,-1,82,71,69,0,72,IL,4,1,0,0,0,0,0,0,0,0,0,1,1,1,0
402561,0,2,0,0,0,NA,NA,4,0,0,6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TN,2,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0
402562,3.0086,2,1,1,1,1,6,7,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,4,2,0,100,40,15,NA,85,NA,85,85,NA,NA,NA,70,15,100,70,30,85,40,0,15,85,15,85,40,60,30,85,0,85,85,40,85,40,85,0,-1,1,1,-1,1,1,1,2,-1,-1,70,70,85,70,70,GA,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0
402565,0.731,2,0,0,0,NA,6,6,0,0,3,0,6,0,1,0,0,0,0,1,0,NA,NA,NA,NA,15,60,50,50,50,50,NA,60,50,NA,NA,NA,50,40,70,50,90,40,50,40,50,60,40,70,50,50,50,50,50,85,70,40,80,50,80,40,1,1,1,1,0,NA,-1,3,0,0,85,50,50,40,50,NY,5,1,0,1,0,0,0,1,0,0,NA,NA,0,0,0
402566,0,2,0,0,0,NA,NA,1,0,0,1,0,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PA,2,0,1,0,0,0,0,0,1,0,NA,NA,0,0,0
402568,0.4854,2,1,1,1,1,2,1,0,0,1,1,1,0,0,1,1,1,0,0,0,NA,NA,4,1,85,0,60,0,70,0,NA,NA,0,NA,NA,NA,85,85,75,40,100,0,85,85,70,100,15,0,60,100,0,60,85,100,100,0,60,60,60,100,1,1,1,1,1,1,-1,3,1,1,100,100,100,85,100,PA,5,0,1,0,0,0,0,0,0,1,1,0,1,0,1
402570,0.446,2,0,0,0,NA,NA,4,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,NA,NA,28,50,51,50,51,48,NA,49,51,NA,NA,NA,50,51,51,50,52,52,97,51,30,70,40,50,50,86,50,40,84,71,83,51,97,51,97,50,1,1,1,0,1,1,-1,3,0,0,82,83,80,38,84,OK,3,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0
402573,1.3471,2,1,1,1,1,3,2,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,4,1,70,7,16,42,48,50,NA,60,14,NA,NA,NA,80,69,31,41,86,16,72,85,71,60,39,44,70,51,34,60,45,44,66,12,78,54,96,54,1,1,2,1,1,1,NA,3,1,-1,42,42,61,32,80,PA,2,0,1,0,0,0,0,0,1,0,1,0,1,0,1
402574,0.8545,2,1,1,1,1,6,7,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,4,2,15,70,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,59,100,0,50,40,59,NA,61,97,58,99,61,50,62,30,NA,NA,98,98,NA,1,1,1,1,-1,-1,2,1,3,1,1,40,40,41,17,41,LA,3,1,0,1,0,0,0,0,0,0,0,1,1,1,0
402576,0.8679,2,1,1,0,1,4,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,3,NA,30,70,75,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,60,85,98,70,80,70,90,85,20,70,65,88,45,65,50,75,85,60,98,80,55,50,1,1,1,1,1,1,1,2,-1,1,80,70,80,50,90,LA,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0
402577,0.5021,2,0,1,1,1,3,5,0,0,3,0,5,0,0,0,0,0,0,0,0,NA,NA,4,1,70,0,50,50,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,15,NA,60,0,100,85,50,50,40,30,50,70,50,40,50,30,50,50,50,50,100,70,1,1,1,-1,1,1,NA,4,1,1,100,50,60,50,85,MA,5,0,0,0,1,0,0,0,0,0,NA,NA,1,0,1
402582,0,2,0,0,0,1,4,4,1,0,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,3,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0
402583,0,2,1,1,1,1,6,7,1,1,3,0,4,1,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
402587,0,2,0,0,0,NA,NA,2,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,2,0,1,1,0,0,0,0,0,0,NA,NA,0,0,0
402588,0.7792,2,1,1,0,1,6,6,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,4,2,0,100,50,50,40,60,NA,NA,NA,NA,15,0,NA,0,100,85,30,60,40,30,60,85,60,70,40,60,40,70,30,85,70,60,85,50,70,15,0,-1,1,-1,0,NA,NA,1,-1,-1,70,60,70,30,70,MN,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0
402590,2.8914,2,1,1,0,1,NA,4,0,0,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,5,0,100,0,100,0,100,NA,100,NA,0,NA,NA,0,0,100,51,0,50,0,50,50,100,0,50,50,50,50,50,50,50,100,50,100,50,100,50,1,-1,1,0,1,1,NA,1,0,0,50,50,50,50,50,CA,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
402594,0.8771,2,1,1,1,1,3,3,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,55,6,45,45,50,50,NA,55,30,NA,NA,NA,51,60,4,51,51,39,49,49,49,50,51,45,51,50,10,51,35,51,50,45,49,49,70,49,1,1,1,0,0,NA,NA,3,1,1,45,55,50,50,55,IL,4,0,0,1,0,0,0,1,0,0,1,0,1,0,1
402597,1.0424,2,1,1,0,1,4,4,0,0,1,1,3,0,1,0,0,0,0,1,0,0,0,4,2,50,85,50,50,50,NA,NA,50,50,NA,NA,NA,50,NA,50,50,50,50,50,50,50,50,50,50,85,50,50,50,50,85,50,NA,85,40,50,50,1,1,1,1,1,1,NA,3,1,1,50,50,70,30,70,PA,4,0,0,1,0,1,0,0,0,0,1,0,1,1,0
402598,0,2,0,1,0,1,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT,3,0,1,0,0,0,0,0,0,0,NA,NA,0,0,0
402602,0.6182,2,1,1,0,NA,5,6,0,NA,1,0,5,0,0,0,0,0,0,0,0,0,0,NA,NA,30,60,30,NA,NA,60,NA,50,50,NA,NA,NA,40,15,85,NA,85,50,50,40,40,60,40,60,40,50,40,40,50,70,50,50,100,50,50,30,1,1,2,-1,1,1,NA,3,0,-1,60,60,60,40,70,FL,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0
402603,0,2,0,0,0,NA,NA,2,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IL,3,0,1,1,0,0,0,1,0,0,NA,NA,0,0,0
402605,0,2,0,1,0,1,6,2,1,0,NA,1,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MD,2,0,1,1,0,0,0,0,0,0,NA,NA,0,0,0
402612,1.3921,2,0,0,0,1,6,6,0,0,1,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,75,98,0,68,34,NA,NA,NA,NA,68,NA,NA,59,77,60,50,75,0,11,50,41,79,97,82,2,49,70,16,100,51,50,41,0,50,0,-1,1,3,-1,1,3,-1,3,1,1,13,23,39,1,89,VA,3,1,0,0,0,1,0,0,0,0,NA,NA,0,0,0
402614,0,2,1,1,1,1,2,1,0,0,1,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NY,5,0,1,1,0,0,1,0,0,0,1,0,0,0,0
402615,0,2,1,1,0,1,NA,1,0,0,2,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IN,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
402617,0,2,1,1,1,1,5,5,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MD,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0
402620,1.9849,2,1,1,1,1,5,5,0,0,6,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,42,40,51,50,53,NA,16,62,NA,NA,NA,49,17,61,61,51,3,51,1,15,60,31,50,40,99,1,30,51,17,98,49,97,84,71,2,1,1,1,-1,1,1,1,2,-1,0,85,84,85,15,85,OH,4,0,0,1,0,0,0,0,0,0,0,1,1,1,0
402623,1.9849,2,1,1,0,1,5,2,1,0,1,0,5,0,1,0,0,0,0,1,1,0,0,4,2,30,70,NA,NA,61,32,NA,42,71,NA,NA,NA,50,32,71,72,85,61,28,61,71,61,52,62,60,25,61,41,16,88,52,71,86,51,71,31,1,1,1,0,-1,1,1,2,-1,1,51,61,52,16,71,IN,3,0,1,1,0,0,0,0,0,0,1,0,1,1,0
402625,0,2,0,0,0,1,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WI,2,0,1,1,0,0,0,0,0,0,NA,NA,0,0,0
402626,0.8779,2,1,1,1,1,5,5,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,4,2,0,70,70,30,50,50,NA,50,70,NA,NA,NA,50,50,100,50,85,50,50,0,60,100,50,85,100,100,0,50,40,100,100,60,100,50,100,0,0,1,2,-1,1,1,1,4,0,1,85,85,85,15,85,NC,3,0,0,1,0,0,0,0,0,0,0,1,1,1,0
402628,0.8664,2,1,1,0,1,2,1,0,0,3,0,6,0,1,1,0,0,0,0,0,NA,NA,4,1,60,0,0,15,70,0,NA,60,0,NA,NA,NA,70,30,0,40,100,0,85,85,70,70,0,15,60,100,0,40,70,0,100,0,60,85,100,40,1,1,1,1,1,1,NA,4,1,1,70,70,70,70,70,CO,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1
402629,1.3446,2,1,1,0,1,2,3,0,0,1,0,4,0,0,0,0,0,0,0,0,NA,NA,4,1,70,0,60,40,50,NA,NA,NA,NA,NA,60,50,NA,50,0,40,85,0,85,85,50,50,70,50,50,100,30,50,85,50,85,0,60,50,100,50,1,1,1,0,1,2,NA,4,1,1,85,85,85,50,70,MA,4,0,0,1,0,0,0,0,0,0,1,0,1,0,1
402630,0.7425,2,0,0,0,NA,6,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,30,0,15,15,30,30,25,25,40,40,40,0,40,25,50,30,0,30,0,-1,0,NA,-1,0,NA,-1,1,-1,1,60,40,50,0,70,CO,4,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0
402631,1.7561,2,0,0,0,0,3,4,1,0,1,1,2,0,0,0,0,0,0,1,0,NA,NA,NA,NA,15,40,50,60,70,NA,NA,60,60,NA,NA,NA,70,40,85,60,70,70,100,85,70,85,60,30,60,60,60,60,50,100,50,70,70,60,85,70,-1,1,2,-1,-1,3,1,2,1,-1,70,70,70,50,100,OR,3,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0
402635,0,2,0,1,0,1,NA,4,0,0,3,0,5,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PA,3,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0
402636,0,2,1,1,1,1,6,7,0,0,1,0,5,1,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NV,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0
402637,0.7545,2,1,1,1,1,6,6,0,0,1,1,6,1,1,0,0,1,0,1,0,0,1,4,2,15,NA,40,50,40,NA,NA,40,85,NA,NA,NA,NA,50,100,70,85,NA,60,40,40,100,70,85,85,NA,40,70,70,100,85,60,85,70,85,0,0,1,1,0,1,1,1,3,1,-1,50,100,85,70,100,IN,3,1,0,1,1,0,0,0,0,0,0,1,1,1,0
402638,0.8319,2,1,0,1,1,3,1,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,1,4,1,75,0,10,50,80,50,NA,80,50,NA,NA,NA,90,70,10,40,90,0,100,100,100,100,40,35,40,100,0,40,50,30,100,0,80,70,100,80,1,1,1,1,1,1,NA,4,1,-1,100,100,100,60,100,NY,5,0,1,1,1,0,0,0,0,0,NA,NA,1,0,1
402642,0.9,2,1,1,1,1,5,6,0,0,1,1,5,0,0,0,0,0,0,0,0,NA,NA,4,3,15,20,60,15,50,50,NA,50,50,NA,NA,NA,50,50,50,50,95,10,90,10,0,70,90,70,50,90,50,80,90,100,90,30,65,90,90,40,-1,1,1,-1,1,1,-1,4,1,1,100,100,100,30,100,GA,5,1,0,1,1,0,0,0,0,0,0,1,1,0,0
402647,1.0599,2,1,1,1,1,2,1,0,0,6,1,5,0,0,0,0,0,0,0,0,0,1,4,1,98,0,0,0,100,NA,NA,100,NA,0,NA,NA,100,98,0,0,100,100,100,100,100,100,100,40,85,100,0,100,100,100,100,0,100,100,100,100,1,1,1,1,1,1,-1,4,1,1,100,100,100,100,0,CA,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1
402649,1.1592,2,1,1,1,1,1,1,0,0,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,1,100,0,55,15,60,NA,NA,76,50,NA,NA,NA,100,100,0,60,75,0,100,100,100,100,50,60,70,100,0,50,100,60,100,0,60,100,100,96,1,1,1,1,1,1,-1,4,1,1,100,100,100,100,100,NY,5,0,1,1,0,0,1,0,0,0,1,0,1,0,1
402651,0.3996,2,1,1,1,1,NA,4,0,0,3,0,5,0,0,0,0,0,0,0,0,NA,NA,4,2,0,60,70,70,30,60,NA,NA,NA,NA,20,NA,NA,30,85,60,30,40,50,30,50,60,15,70,50,50,0,50,60,60,50,60,85,50,60,0,0,0,NA,-1,0,NA,NA,2,-1,1,60,50,50,15,60,VA,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0
402655,1.6084,2,1,1,0,1,6,2,1,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,85,60,60,63,85,50,NA,60,NA,60,NA,NA,85,70,70,60,15,100,0,60,40,70,15,30,40,0,40,30,0,100,50,30,15,0,15,85,-1,1,1,-1,1,1,NA,2,-1,0,85,85,85,70,85,CA,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1
402657,0.8989,2,1,1,1,1,NA,4,0,0,1,1,5,0,0,0,0,0,0,1,1,NA,NA,1,NA,30,70,50,0,50,50,NA,50,50,NA,NA,NA,50,30,50,50,85,50,30,50,30,100,50,50,40,60,50,50,85,50,100,50,100,30,50,60,1,1,1,-1,0,NA,1,2,-1,0,50,50,50,50,50,WI,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0
402659,0.6525,2,1,1,0,1,1,1,1,0,1,0,4,0,0,1,0,0,0,0,0,NA,NA,4,1,85,0,15,50,70,NA,NA,NA,NA,NA,100,70,NA,85,15,50,85,0,85,85,85,85,40,70,50,100,50,50,85,85,85,0,60,100,70,85,1,1,1,1,1,1,-1,3,1,1,85,85,85,85,70,MA,5,0,1,1,0,1,0,0,0,0,1,0,1,0,1
